season,player_id,player_name,team_name,team_short_name,qbr_total,pts_added,qb_plays,epa_total,pass,run,exp_sack,penalty,sack
2011,377700,Jacory Harris,Hurricanes,MIAMI,71.7,26.1,395,39,48.5,-0.1,-10.6,1.9,-11.3
2011,481228,T.O. Owens,Rockets,TOL,71,30.8,287,36.7,40.9,-2.8,-0.8,-0.6,-0.8
2011,480396,Brock Osweiler,Sun Devils,ASU,70.7,30.2,656,53.7,58.8,6.7,-15.6,5.4,-17.5
2011,381738,James Vandenberg,Hawkeyes,IOWA,70.4,31.9,532,46.8,48.1,16.7,-15.9,0.1,-18.2
2011,238803,Nick Foles,Wildcats,ARIZ,70.2,37.5,666,52.5,67.4,-4.7,-14.7,4.9,-15.4
2011,232059,Ryan Tannehill,Aggies,TA&M,69.7,37.6,627,56.5,51.8,10,-5.2,1.9,-6.5
2011,482599,Keith Price,Huskies,WASH,69.1,28.4,456,42.9,53.3,3.8,-15.3,2.5,-16.6
2011,488025,Geno Smith,Mountaineers,WVU,68.7,32.8,623,54.7,69.6,3.8,-16.8,3.2,-21.9
2011,503649,Jeff Godfrey,Knights,UCF,67,26.8,366,38.8,34.3,14.6,-8.9,-0.8,-9.3
2011,481287,Casey Pachall,Horned Frogs,TCU,66.2,28.3,456,41.4,55.4,-9.3,-7.5,3.9,-8.9
2011,377942,Seth Doege,Red Raiders,TTU,65.9,33.6,687,55.3,66.1,0.8,-11.2,3,-14.5
2011,500923,Thomas Rees,Fighting Irish,ND,64.4,9.3,499,27.9,39,-5,-7.4,3.2,-9.4
2011,501816,James Franklin,Tigers,MIZ,64.4,24.2,627,44.4,39.3,17.4,-11.2,0.5,-12.8
2011,381823,Collin Klein,Wildcats,KSU,63.8,26.8,647,52.2,30.4,46,-23.9,2.2,-26
2011,484080,Derek Carr,Bulldogs,FRES,63.3,29.8,551,48.2,58.3,-0.3,-11.6,3,-12.6
2011,480221,Tajh Boyd,Tigers,CLEM,62.9,19.9,675,43,66.9,-10.4,-14.8,2.3,-16.1
2011,480919,Bryant Moniz,Rainbow Warriors,HAW,62.9,37.5,523,50.6,46.7,22.7,-17.8,3,-21.6
2011,513034,Tre Roberson,Hoosiers,IND,61.8,5.2,269,12.6,7.6,10.6,-5.3,-0.4,-5.3
2011,501241,Cody Fajardo,Wolf Pack,NEV,61.6,27.9,370,40,33,15.8,-6.7,-1.1,-7.8
2011,504786,Sean Mannion,Beavers,ORST,61.5,7.9,546,25.8,37.7,0.3,-12.9,2.3,-14.5
2011,384890,Blaine Gautier,Ragin' Cajuns,ULL,61.5,33.2,493,48.7,55.7,4.7,-10.4,0.1,-11.7
2011,500561,Jordan Rodgers,Commodores,VAN,61.4,-2.3,368,12.6,11.1,7.6,-5.5,-0.3,-5.9
2011,240739,Matt Faulkner,Spartans,SJSU,61.4,28.6,480,45.1,50.1,-0.1,-8.7,6.1,-10.9
2011,480234,Bryn Renner,Tar Heels,UNC,60.5,11,435,25.7,52.2,-6.6,-16.4,-1.3,-18.5
2011,489481,Tyler Tettleton,Bobcats,OHIO,60.5,46,621,68.4,67.4,18.4,-15.2,-0.8,-16.5
2011,383521,Alex Carder,Broncos,WMU,59.6,25.4,687,51.8,73.4,-7,-15.3,2.2,-16.8
2011,236759,Marshall Lobbestael,Cougars,WSU,59.4,6.2,427,19.8,32.1,-1.9,-13.6,4.9,-15.4
2011,384118,Zach Maynard,Golden Bears,CAL,59,1.1,548,22.8,32.5,3.1,-16.6,5.9,-18.7
2011,380849,EJ Manuel,Seminoles,FSU,58.4,8.5,472,24.2,45.7,2.4,-20.7,-0.8,-22.9
2011,500554,Tanner Price,Demon Deacons,WAKE,58.4,3.1,527,25.4,42.2,5.4,-21.5,-0.2,-22.1
2011,481547,Taylor Martinez,Cornhuskers,NEB,58.4,11.1,527,30.6,34.9,5.1,-10,1,-10.6
2011,238910,Kirk Cousins,Spartans,MSU,58.4,7.2,503,26.3,51,-12.7,-8.9,-1.8,-10.2
2011,382201,B.J. Daniels,Bulls,USF,57.6,4.7,532,25.9,22.3,9.4,-8,2.7,-8.6
2011,500941,Dominique Davis,Pirates,ECU,57.4,19.4,618,43,47.2,10.4,-14.7,0,-14.7
2011,480846,C.J. Brown,Terrapins,MD,57.1,-3.3,263,7.3,-7.7,19.3,-6,1.8,-6
2011,381929,MarQueis Gray,Golden Gophers,MINN,57.1,6.4,436,21.9,15.1,15.1,-7.4,-0.5,-7.6
2011,237729,Austin Davis,Golden Eagles,USM,56.8,24.5,655,49.2,51.9,7.9,-10.9,0.8,-11.6
2011,380716,Kevin Prince,Bruins,UCLA,56.8,-11.1,385,4.9,15.9,2.5,-11.8,-1.4,-12.1
2011,385667,Colby Cameron,Bulldogs,LT,56.5,10.8,274,21,24.1,0.4,-3.2,-0.3,-3.2
2011,236717,GJ Kinne,Golden Hurricane,TLSA,56.5,16.8,537,32.3,40.1,-1.3,-7.6,1.4,-8.3
2011,380345,Tyler Hansen,Buffaloes,COLO,56.3,-7.2,557,15,22.7,6.6,-12.5,-1.4,-12.8
2011,500844,Matt Christian,Aggies,NMSU,56,16.8,392,30.9,26.9,12.8,-7.9,-0.6,-8.6
2011,232807,Zach Collaros,Bearcats,CIN,55.9,-0.2,387,15.6,24.4,3.5,-10.4,0.8,-13.3
2011,386275,Tim Jefferson Jr.,Falcons,AF,55.6,13.7,357,25.2,26.6,1.5,-4.4,1.6,-4.4
2011,385212,Zac Dysert,RedHawks,M-OH,55.2,18.8,608,42.2,62.8,9.6,-28.7,-1,-29.2
2011,503695,Keith Wenning,Cardinals,BALL,55.2,29.3,544,43.6,39.7,7.3,-4.6,1.7,-5.1
2011,377759,Tevin Washington,Yellow Jackets,GT,55.1,-1.5,420,15.3,16.1,5.8,-6.3,-0.1,-6.3
2011,501176,Michael Rocco,Cavaliers,UVA,55,9,434,26.6,37.8,1.8,-9.9,-2.7,-10.6
2011,235158,John Brantley,Gators,FLA,54.4,-4.6,301,8.7,25.8,-9,-8.7,1.3,-9.3
2011,481225,Austin Dantin,Rockets,TOL,54.2,7.7,267,18,21.5,2.6,-5.4,-0.4,-5.4
2011,384784,Ryan Aplin,Red Wolves,ARST,53.8,28.5,677,49.3,55.7,13.2,-18.3,0,-19.5
2011,511614,Teddy Bridgewater,Cardinals,LOU,53.1,-10.3,420,9,27.6,1.8,-19.9,-0.5,-19.9
2011,382584,Ryan Nassib,Orange,SYR,52.7,-0.9,511,20.7,37.6,2.8,-17.8,-0.2,-19.7
2011,484019,Jonathan Perry,Blazers,UAB,52.6,8.7,418,24.7,20.9,6.5,-5.1,3.3,-5.7
2011,511557,Nick Lamaison,Miners,UTEP,52.4,8.6,281,18.5,21,4.4,-10.4,4.9,-11.7
2011,512806,Chuckie Keeton,Aggies,USU,52.3,5.6,265,17,20.4,7.3,-7.7,-1.4,-9.3
2011,238239,Ryan Lindley,Aztecs,SDSU,51.8,14.5,505,32,40.5,-3.1,-7.6,3.1,-8.6
2011,503835,Chas Dodd,Scarlet Knights,RUTG,50.1,-1,305,12.6,23.8,-3.1,-8.8,1.7,-9.7
2011,501563,Jake Heaps,Cougars,BYU,49.9,-5.2,296,7.4,11.9,-3.9,-2.9,2.8,-3.5
2011,381689,Sean Renfree,Blue Devils,DUKE,49.8,-9.9,527,13.7,29,-3.1,-11.3,0.8,-12.9
2011,482077,Alex Gillett,Eagles,EMU,49.3,17.9,405,30.9,20.2,21.5,-11,1,-11.8
2011,516959,Brett Smith,Cowboys,WYO,49.3,15.6,582,36.8,41.3,3.5,-7.4,2,-9.8
2011,381967,Mike Glennon,Wolfpack,NCST,48.9,1.1,543,21.9,36.4,1.3,-18.4,4.5,-20.3
2011,238790,J.J. McDermott,Mustangs,SMU,48.8,5.2,537,22.1,34.7,-2.6,-9.7,0.8,-10.8
2011,480413,Nathan Scheelhaase,Fighting Illini,ILL,48.4,0.7,523,21.9,32,11.3,-21.9,1.6,-23
2011,386176,Kriss Proctor,Midshipmen,NAVY,47.3,-3,327,11.1,11.6,7.6,-7.4,0.2,-8.3
2011,386880,Matt McGloin,Nittany Lions,PSU,47.1,-6.1,275,6.4,13.2,-2.4,-4.5,1,-5.4
2011,481027,Derek Thompson,Mean Green,UNT,46.8,8.1,353,20,22.5,5.4,-6.4,-0.9,-7
2011,383499,Ryan Radcliff,Chippewas,CMU,45.2,-0.1,506,20,32.5,-5.6,-9.7,4.5,-11.5
2011,232804,Chazz Anderson,Bulls,BUFF,45.1,2.8,534,21.5,18.3,14.5,-11.7,0.5,-11.7
2011,501665,Chase Rettig,Eagles,BC,44.1,-11.7,394,6.3,23.2,-3.4,-12.5,0.2,-13.8
2011,237175,Chris Relf,Bulldogs,MSST,43.4,-17.5,339,-1.1,9.5,-2.3,-7.9,-0.4,-7.9
2011,383008,Steele Jantz,Cyclones,ISU,43.2,-11.8,367,4.7,4.7,9.6,-9.4,0.2,-9.7
2011,518267,Rakeem Cato,Thundering Herd,MRSH,42.5,-14.6,387,3.2,15.5,-0.6,-10.9,0.3,-11.6
2011,504224,Randall Mackey,Rebels,MISS,42.5,-17.5,266,-3.7,3.4,5.2,-10.4,-1.6,-10.9
2011,382104,Tino Sunseri,Panthers,PITT,42.2,-24,584,3.6,29.3,14,-36.2,-1.4,-38.5
2011,481248,Kolton Browning,Warhawks,ULM,42,-7.1,592,17.8,23.9,10.1,-16.7,1.5,-17.4
2011,482947,Matt Schilz,Falcons,BGSU,41.9,-5.1,491,16.2,41.8,-9.3,-13.9,-1.1,-15.1
2011,237155,Wesley Carroll,Golden Panthers,FIU,41.7,-1.8,419,16.5,31.1,-4.9,-9.1,0.2,-9.9
2011,501571,Logan Kilgore,Blue Raiders,MTSU,41.3,-2.4,423,14.3,15,-0.9,-2.6,3.4,-3.1
2011,382027,Caleb TerBush,Boilermakers,PUR,40.6,-9.5,397,8.2,23.2,0.9,-14.1,-0.6,-15.1
2011,237197,Nick Fanuzzi,Owls,RICE,40.1,-5.8,245,5.1,11,0.7,-7.1,0.5,-7.1
2011,382917,Kawaun Jakes,Hilltoppers,WKU,39.8,-8.1,391,9.7,21.6,3.2,-14,1.1,-16.5
2011,480981,Corey Robinson,Trojans,TROY,39.1,-6.6,602,18.1,38.2,-5.2,-13.9,1.1,-15.7
2011,502053,Jared Barnett,Cyclones,ISU,38.7,-21.8,352,-4.2,0.8,0.2,-5.2,0.4,-5.7
2011,480812,Jordan Webb,Jayhawks,KU,36.8,-20.7,383,-1.7,18.6,-6.1,-12.5,-0.2,-13.6
2011,512769,Nick Isham,Bulldogs,LT,34.8,-17.9,331,-1.8,10.7,0.9,-13.3,0.8,-14.2
2011,482478,Taylor McHargue,Owls,RICE,34,-21.4,269,-7.1,7.5,-7.8,-7.9,1.5,-8.4
2011,515483,Taylor Reed,Tigers,MEM,33.9,-12,388,4.9,16,-2.6,-7.8,-0.3,-8.2
2011,383463,Ryan Griffin,Green Wave,TULN,32.2,-16.4,492,5.6,10.9,4.5,-10.2,0.9,-10.7
2011,518344,Gary Nova,Scarlet Knights,RUTG,31.8,-18.6,281,-4.3,8.3,-1.3,-10.1,1.5,-12.8
2011,480847,Danny O'Brien,Terrapins,MD,31.8,-25.7,311,-8.3,-5.6,1,-3.5,0,-3.7
2011,381195,B.R. Holbrook,Lobos,UNM,31.6,-12.9,334,2.1,8.3,2.6,-7.2,-1.3,-7.5
2011,382317,Johnny McEntee,Huskies,CONN,30.3,-38.1,424,-14.3,12.8,-4.4,-23,2.6,-25.5
2011,511262,David Ash,Longhorns,TEX,30.2,-27.6,260,-11.9,-3.3,0.9,-8.7,0.6,-10
2011,516270,Jon Hays,Utes,UTAH,29.2,-29.5,306,-12.5,11,-8,-15.7,2.1,-17.6
2011,501565,Pete Thomas,Rams,CSU,28.3,-17.3,346,-0.6,9.2,7.1,-15,-0.7,-16.3
2011,246122,Brian Reader,Vandals,IDHO,26.6,-31.7,437,-8.6,3.9,-3.1,-11.1,2.5,-12.1
2011,480265,Morgan Newton,Wildcats,UK,24.7,-30,276,-13.5,-6.9,4.1,-11.6,2.5,-13.1
2011,482099,Spencer Keith,Golden Flashes,KENT,23.9,-36.1,417,-12.6,-0.2,2.3,-13.6,-0.5,-14.3
2011,481338,Caleb Herring,Rebels,UNLV,22.2,-34.3,317,-13.2,-1.5,1,-12.7,0.8,-13.5
2011,483081,Clayton Moore,Zips,AKR,15,-57.2,425,-25.7,-10.5,4.8,-16.1,0,-19.9
2011,384831,Graham Wilbert,Owls,FAU,13.7,-55,359,-29.3,-12.5,-6,-11.2,1.5,-12.3
2012,517475,Johnny Manziel,Aggies,TA&M,91.3,119.9,676,121.8,66.7,67.9,-13.2,1,-13.7
2012,511459,Marcus Mariota,Ducks,ORE,86.7,70.2,476,71.4,52.7,28.1,-7,-1.4,-8.1
2012,480215,AJ McCarron,Crimson Tide,ALA,84.9,47.3,387,49.6,58.5,1.4,-10,1.4,-11.6
2012,381823,Collin Klein,Wildcats,KSU,83.1,66.5,541,77.5,56.4,28,-8.2,1.3,-8.2
2012,480237,Denard Robinson,Wolverines,MICH,82.7,36.5,357,45.2,15.7,32,-2.5,0,-2.5
2012,480221,Tajh Boyd,Tigers,CLEM,81.8,65.9,644,81.4,82.5,12.6,-16.6,3.1,-16.6
2012,377845,Landry Jones,Sooners,OKLA,81.1,66.6,613,82.1,88.3,-0.2,-6.6,1.3,-7.2
2012,480210,Aaron Murray,Bulldogs,UGA,80.9,51.1,503,61.3,74.5,3,-14.9,-0.8,-15.7
2012,488025,Geno Smith,Mountaineers,WVU,79.4,62.8,627,73.3,82.3,6.8,-12.5,1,-16.5
2012,379895,Nick Florence,Bears,BAY,79.3,73.5,665,88.3,85.9,9.7,-10.4,3.3,-10.4
2012,511614,Teddy Bridgewater,Cardinals,LOU,78.9,62.9,533,74,83.4,6,-15,0.8,-16
2012,378126,Matt Scott,Wildcats,ARIZ,78.2,51.4,666,73.5,55.2,20.6,-8.4,6.7,-8.9
2012,501241,Cody Fajardo,Wolf Pack,NEV,78.2,91.2,597,107.7,74.3,42,-10.2,2.5,-11.2
2012,480550,David Fales,Spartans,SJSU,77.6,69.8,532,83.1,102.2,-3.3,-15.7,1.4,-17.2
2012,512806,Chuckie Keeton,Aggies,USU,77,67.9,560,77.2,65.6,19,-7.6,1.5,-9
2012,377942,Seth Doege,Red Raiders,TTU,76.7,58,634,75,84.2,1.4,-12.5,2.9,-13.6
2012,511262,David Ash,Longhorns,TEX,76.2,38.3,403,48.2,48.4,7,-6,-0.4,-6.6
2012,501546,Tyler Bray,Volunteers,TENN,76.1,36.3,519,55.7,65.2,-5.6,-4.4,2.8,-6.3
2012,505719,Blake Bortles,Knights,UCF,75.9,60.6,526,72,51.6,30.1,-13.1,3.4,-13.1
2012,385667,Colby Cameron,Bulldogs,LT,75.3,72.9,644,86.1,79,5.6,-5.3,7.6,-5.8
2012,503922,Terrance Broadway,Ragin' Cajuns,ULL,75,59.4,474,67.8,49.1,23.8,-6.1,3,-8.1
2012,481547,Taylor Martinez,Cornhuskers,NEB,74.8,35.2,601,53.6,44.2,30.3,-18.6,-0.7,-20
2012,382642,Tyler Wilson,Razorbacks,ARK,74.7,28.3,482,41.9,52,-5.6,-7.7,3.5,-7.7
2012,504292,Connor Shaw,Gamecocks,SC,74.7,28.4,380,41.7,50,9,-14.9,-1.5,-15.8
2012,516959,Brett Smith,Cowboys,WYO,74.7,57.4,464,66.1,67.8,14.6,-17.1,1.7,-18.1
2012,380849,EJ Manuel,Seminoles,FSU,74.5,40.6,534,53.8,64.2,9.7,-16.4,-1.7,-18.6
2012,482142,Jordan Lynch,Huskies,NIU,73.1,84.7,717,100.9,52.2,55.2,-7.5,1.7,-8
2012,384784,Ryan Aplin,Red Wolves,ARST,71.7,58.6,552,68.7,55.8,17.7,-8.4,4.9,-9.4
2012,512838,Braxton Miller,Buckeyes,OSU,71.5,34.4,515,52.8,31.5,38.5,-16.3,-0.7,-16.7
2012,480322,Matt Barkley,Trojans,USC,71.3,20,478,36,43.4,-5.7,-7.9,6.1,-7.9
2012,377759,Tevin Washington,Yellow Jackets,GT,71,22.8,327,31.8,20.5,15.9,-5,0.2,-5
2012,518267,Rakeem Cato,Thundering Herd,MRSH,70.7,69.8,681,80.8,84.9,6.7,-15.5,5.8,-16.3
2012,504700,Taylor Kelly,Sun Devils,ASU,70.7,27.8,526,41.6,46.7,10.5,-17.2,1.8,-17.2
2012,500403,Kain Colter,Wildcats,NW,70.6,18.1,334,30.4,8.1,30.6,-7.9,1,-9.3
2012,481248,Kolton Browning,Warhawks,ULM,70.4,63.1,613,79.3,65.5,21.2,-14.1,6.1,-14.2
2012,515409,Everett Golson,Fighting Irish,ND,69.4,16.9,446,33.8,36.4,7.7,-8.6,-0.8,-9.7
2012,483461,Joe Southwick,Broncos,BOIS,69,34.4,446,45.9,46.3,1,-3.5,2.2,-3.5
2012,382584,Ryan Nassib,Orange,SYR,68,31.6,625,54.1,63.3,-1.8,-10.3,4.7,-12
2012,511982,Brett Hundley,Bruins,UCLA,67.4,23.1,699,44.4,60.8,11.4,-27.6,1.1,-28.9
2012,381689,Sean Renfree,Blue Devils,DUKE,66.2,26,516,40.6,48.2,0,-8.5,0.9,-8.7
2012,386880,Matt McGloin,Nittany Lions,PSU,65.8,31.4,547,49.6,54.3,9.7,-15.8,1.8,-16.2
2012,484080,Derek Carr,Bulldogs,FRES,64.3,42.9,618,50.3,63.2,1,-14.4,2.4,-16.2
2012,504786,Sean Mannion,Beavers,ORST,63.9,8.2,360,21.7,30.7,-0.5,-7.8,0.6,-9.2
2012,486785,Eric Soza,Roadrunners,UTSA,63.4,42.9,381,51.2,42.2,10.4,-1.3,0.7,-2.1
2012,503695,Keith Wenning,Cardinals,BALL,62.7,40.4,561,59.7,62.5,-1.1,-7.2,6.6,-8.3
2012,500990,Bo Wallace,Rebels,MISS,62.6,6.9,541,29.6,44.8,3,-17.4,-0.5,-17.7
2012,483147,Tyler Russell,Bulldogs,MSST,62.5,17.7,474,32.6,41.1,0,-9.5,1.9,-10.4
2012,500938,Shane Carden,Pirates,ECU,61.8,44.1,535,57.3,60.4,9.7,-14,2.5,-15.3
2012,501571,Logan Kilgore,Blue Raiders,MTSU,61.2,29.1,405,39.6,38.7,4.9,-4,0,-4.3
2012,480234,Bryn Renner,Tar Heels,UNC,61,17.2,529,36.2,50.5,-9.6,-6.8,3.4,-8
2012,382201,B.J. Daniels,Bulls,USF,61,10.8,424,28.7,28.1,9,-9,3,-11.4
2012,382104,Tino Sunseri,Panthers,PITT,60.9,8.1,503,24.4,59.7,-8.1,-23.7,-1.3,-25.8
2012,385212,Zac Dysert,RedHawks,M-OH,60.3,36,632,54.2,52.6,17.7,-20,3.8,-20
2012,489481,Tyler Tettleton,Bobcats,OHIO,59.9,36.2,520,54.5,59.7,6.8,-17.4,5.4,-17.4
2012,480259,Josh Nunes,Cardinal,STAN,59.8,1.9,299,14.7,13.3,3.6,-4.5,3.5,-5.5
2012,481228,T.O. Owens,Rockets,TOL,59.7,31.6,478,50.2,44.8,15.6,-9.9,0.2,-10.4
2012,511889,Jeff Driskel,Gators,FLA,59.2,-8.9,403,9.2,21.2,18.8,-25.4,-2.9,-27.9
2012,480981,Corey Robinson,Trojans,TROY,59.2,28.4,449,45.4,52,-2.9,-6.4,2.4,-6.4
2012,501142,Stephen Morris,Hurricanes,MIAMI,58.3,3.9,523,24.6,34.2,0.1,-10.2,2.5,-12.1
2012,501176,Michael Rocco,Cavaliers,UVA,58.2,3.5,330,15.6,19,4.4,-7.4,-0.4,-7.4
2012,381967,Mike Glennon,Wolfpack,NCST,57.8,3.2,659,28.6,59.5,-2.7,-22.3,0.6,-28.8
2012,502335,Munchie Legaux,Bearcats,CIN,57.8,6.9,312,18.4,15.5,6.4,-3.9,1.1,-4.7
2012,530691,Cameron Coffman,Hoosiers,IND,57.3,4.2,471,22.5,28.2,0.6,-6.9,0.6,-6.9
2012,383499,Ryan Radcliff,Chippewas,CMU,55.9,22.9,464,40.5,50.6,-2.7,-8.2,1.2,-8.6
2012,482478,Taylor McHargue,Owls,RICE,55.7,20.2,521,40.4,36.8,20.1,-16.3,1.6,-18
2012,517127,Trevone Boykin,Horned Frogs,TCU,55.6,-8.5,452,11.7,22.3,5.6,-14.3,-0.7,-16.2
2012,482620,Jeff Tuel,Cougars,WSU,54.9,-14.9,424,4.4,15.3,2.1,-18.5,6.1,-19.2
2012,505663,Jake Medlock,Golden Panthers,FIU,54.8,20.7,379,32.8,38.8,5.6,-12.3,2.2,-13.8
2012,500561,Jordan Rodgers,Commodores,VAN,53.8,-10.9,454,9,32,-7.1,-15.9,2.1,-18
2012,236058,Robert Marve,Boilermakers,PUR,53.7,-0.1,315,11.3,23,-1.8,-8.2,-1.6,-8.3
2012,382917,Kawaun Jakes,Hilltoppers,WKU,52.4,18.6,409,34.3,45.9,3.6,-14.9,2.7,-17.8
2012,530568,Keenan Reynolds,Midshipmen,NAVY,51.9,13.9,283,22.8,18.1,10.8,-6.4,1.1,-7.2
2012,501816,James Franklin,Tigers,MIZ,51.7,-18.4,339,-1.9,18.8,-6.2,-13.1,-0.5,-13.5
2012,384831,Graham Wilbert,Owls,FAU,51.1,14.4,504,32.9,42.2,6.2,-14.3,-0.2,-15.4
2012,487624,Connor Dietz,Falcons,AF,51.1,10.4,283,20.4,17.4,7.3,-3.2,1,-5.4
2012,480251,Zach Mettenberger,Tigers,LSU,51,-15.3,436,5.1,36.7,-7.6,-22.3,0.8,-25.1
2012,483302,Trent Steelman,Black Knights,ARMY,50.7,9.3,353,22.9,6.6,22.4,-5.2,-1.2,-5.2
2012,383463,Ryan Griffin,Green Wave,TULN,50.7,5.3,462,24.2,38.8,-3.9,-13,3.6,-14.1
2012,503173,David Piland,Cougars,HOU,50.6,12.6,520,26.4,29.5,2.7,-5.5,0.5,-6.4
2012,536396,Tyler Van Tubbergen,Broncos,WMU,49.7,5.7,323,17.1,17,7.4,-6.5,0.3,-7.7
2012,504525,Tyler Benz,Eagles,EMU,49.5,-0.2,303,11.3,19.1,4.4,-11.2,-0.4,-11.8
2012,503736,Alex Zordich,Bulls,BUFF,49.2,-5.6,331,8.3,-0.6,11.7,-5.5,2.8,-5.5
2012,481555,Cody Green,Golden Hurricane,TLSA,48.3,-9.1,536,14.2,11,2.2,-4.3,5.5,-4.9
2012,512866,Shaun Rutherford,Bobcats,TXST,47.7,14,511,30.6,32.8,12.9,-14.7,-0.4,-14.7
2012,136354,Phillip Sims,Cavaliers,UVA,47.7,-1.7,248,8.1,5.9,10.7,-7.4,0.3,-8.8
2012,518344,Gary Nova,Scarlet Knights,RUTG,47.6,-7.3,463,13.4,22.9,-3.7,-7.5,2.5,-8.2
2012,531051,Travis Wilson,Utes,UTAH,47.6,-8.7,288,3.9,14.3,-4.2,-5,-0.3,-6
2012,384895,Dalton Williams,Zips,AKR,47.5,6,606,29.5,39.6,0.4,-11.3,0.9,-11.8
2012,480239,Logan Thomas,Hokies,VT,47.3,-21.5,647,8.6,19.5,2.5,-13.6,1.2,-14.6
2012,482599,Keith Price,Huskies,WASH,47,-26.6,563,0.3,27.3,-0.8,-22.1,-2.1,-23.9
2012,530943,Jalen Whitlow,Wildcats,UK,46.8,-13.5,247,-1.3,-1.4,9.9,-9.4,0.1,-9.9
2012,481854,Jacob Karam,Tigers,MEM,46,9.7,401,23.8,25.7,11.7,-13.2,0.2,-13.8
2012,481710,Andrew Maxwell,Spartans,MSU,45.6,-23.2,517,1.6,18.7,-2.8,-14.6,2.4,-17
2012,480209,Garrett Gilbert,Mustangs,SMU,44.5,-13.9,635,12,-2.6,34.2,-15.2,-0.2,-19.3
2012,383521,Alex Carder,Broncos,WMU,42.9,-8.8,311,5.5,14.5,-2.3,-5.9,1,-7.7
2012,381738,James Vandenberg,Hawkeyes,IOWA,42.8,-21.5,489,1.7,5,6.9,-12.4,2.4,-12.4
2012,384118,Zach Maynard,Golden Bears,CAL,42.4,-29,420,-7.6,18.7,-1.7,-23,0.2,-24.9
2012,482947,Matt Schilz,Falcons,BGSU,40.8,-14.3,507,8.7,13,3.5,-6.7,1.2,-9.1
2012,383008,Steele Jantz,Cyclones,ISU,40.6,-18.8,384,-0.3,17.1,-12.1,-7,1.7,-7
2012,481027,Derek Thompson,Mean Green,UNT,40.2,-7.3,442,10.7,18,-7.2,-3.6,3.4,-3.6
2012,501665,Chase Rettig,Eagles,BC,40.2,-34.5,563,-6.1,19.5,-8.3,-20.5,4.9,-22.3
2012,517186,Nick Sherry,Rebels,UNLV,40.1,-9.6,503,11,16.1,3.4,-11.8,4.7,-13.3
2012,482161,Chris Coyer,Owls,TEM,39.8,-20.6,293,-5.6,6.4,-2.2,-9.7,1,-10.8
2012,482099,Spencer Keith,Golden Flashes,KENT,38.3,-11.7,440,8,12.5,3.5,-10.6,2.7,-10.6
2012,500554,Tanner Price,Demon Deacons,WAKE,37.3,-27.6,515,-2.2,15.4,-1,-15.5,-0.1,-16.6
2012,504823,Connor Halliday,Cougars,WSU,35.7,-23.5,341,-5,9.6,-2.8,-11.3,-0.2,-11.6
2012,533264,Chandler Whitmer,Huskies,CONN,34.7,-31.2,461,-7.8,23.2,-9.1,-22.2,2.8,-24.8
2012,511557,Nick Lamaison,Miners,UTEP,33.1,-28,346,-9.4,2.4,-3,-10.5,2.6,-11.5
2012,518239,Austin Brown,Blazers,UAB,32.6,-26.6,452,-3.8,22.7,-4.9,-20.6,1.4,-23
2012,515206,Corbin Berkstresser,Tigers,MIZ,32,-31.5,240,-14.6,-4.2,-3.8,-6.7,0.4,-7
2012,480812,Jordan Webb,Buffaloes,COLO,31.9,-31.4,349,-11.6,0.8,4.7,-18.3,5,-22
2012,481587,Ross Metheny,Jaguars,USA,30.2,-20.8,474,1.6,11.1,1.3,-15.3,5.4,-16.1
2012,521269,Mike Wegzyn,Minutemen,UMASS,29.8,-37.3,491,-10.7,4,1,-14.4,-0.2,-15.4
2012,480413,Nathan Scheelhaase,Fighting Illini,ILL,28.6,-41.3,397,-18.1,-0.9,-4.3,-12.7,0.7,-13.6
2012,534317,Perry Hills,Terrapins,MD,27.7,-22.6,257,-9.9,14.7,-5.5,-17,0.6,-19.7
2012,500846,Andrew Manley,Aggies,NMSU,26.9,-31.6,490,-5.7,16.5,-4.1,-17.3,0.8,-18.8
2012,385324,Dayne Crist,Jayhawks,KU,25.3,-32.7,262,-16.9,-3,-3.2,-10.5,0.5,-11.2
2012,531770,Anthony Alford,Golden Eagles,USM,24.1,-22.2,255,-7.5,-6.6,4.8,-6.5,1.2,-6.9
2012,482756,Sean Schroeder,Rainbow Warriors,HAW,22,-45.1,438,-16,2.5,-4.2,-13.1,1.3,-15.4
2013,530308,Jameis Winston,Seminoles,FSU,90.2,94.3,515,84.7,88.6,8.4,-13.4,1.4,-13.8
2013,511459,Marcus Mariota,Ducks,ORE,89.4,83.2,517,82,66.5,31.6,-10.9,-2.1,-13.8
2013,480210,Aaron Murray,Bulldogs,UGA,88.1,59.1,443,70.8,64.4,14.7,-8.5,2.8,-10.9
2013,480746,Bryce Petty,Bears,BAY,86.8,73.5,550,73.4,71.5,12.2,-9.2,0.1,-10.5
2013,480251,Zach Mettenberger,Tigers,LSU,86.8,51.7,375,60.2,77.1,-4.4,-13.2,1.6,-14.1
2013,517475,Johnny Manziel,Aggies,TA&M,86.7,85.9,617,96.7,79,29.5,-11.6,-0.1,-11.8
2013,512030,Dak Prescott,Bulldogs,MSST,86.5,59.3,430,64,24.5,45,-4.8,-0.7,-4.8
2013,504292,Connor Shaw,Gamecocks,SC,84.5,51.6,463,64.9,60,13.5,-11.5,2.8,-11.5
2013,481725,Clint Chelf,Cowboys,OKST,84.2,37.1,377,42.9,24.1,18.9,-3.8,4.3,-4.3
